id,submitdate,lastpage,startlanguage,seed,Randomisierung,Alter,Sex,Bildung,Partnerschaft,OPselbst,OPandere,BildVG,AnnaVG[Eig1],AnnaVG[Eig2],AnnaVG[Eig3],AnnaVG[Eig4],AnnaVG[Eig5],AnnaVG[Eig6],AnnaVG[Eig7],AnnaVG[Eig8],AnnaVG[Eig9],AnnaVG[Eig10],AnnaVG[Eig11],AnnaVG[Eig12],AnnaVG[Eig13],AnnaVG[Eig14],AnnaVG[Eig15],BildKG,AnnaKG[Eig1],AnnaKG[Eig2],AnnaKG[Eig3],AnnaKG[Eig4],AnnaKG[Eig5],AnnaKG[Eig6],AnnaKG[Eig7],AnnaKG[Eig8],AnnaKG[Eig9],AnnaKG[Eig10],AnnaKG[Eig11],AnnaKG[Eig12],AnnaKG[Eig13],AnnaKG[Eig14],AnnaKG[Eig15],SexCompetition[SexComp1],SexCompetition[SexComp2],SexCompetition[SexComp3],SexCompetition[SexComp4],SexCompetition[SexComp5],SexCompetition[SexComp6],SexCompetition[SexComp7],SexCompetition[SexComp8],SexCompetition[SexComp9],SexCompetition[SexComp10],SexCompetition[SexComp11],SexCompetition[SexComp12],PhysComp[PhysComp1],PhysComp[PhysComp2],PhysComp[PhysComp3],PhysComp[PhysComp4],PhysComp[PhysComp5],PhysComp[PhysComp6],PhysComp[PhysComp7],PhysComp[PhysComp8],PhysComp[PhysComp9],PhysComp[PhysComp10],BodyImage[BodyIm1],BodyImage[BodyIm2],BodyImage[BodyIm3],BodyImage[BodyIm4],BodyImage[BodyIm5],BodyImage[BodyIm6],BodyImage[BodyIm7],BodyImage[BodyIm8],ACSS[ACSS1],ACSS[ACSS2],ACSS[ACSS3],ACSS[ACSS4],ACSS[ACSS5],ACSS[ACSS6],ACSS[ACSS7],ACSS[ACSS8],ACSS[ACSS9],ACSS[ACSS10],ACSS[ACSS11],ACSS[ACSS12],ACSS[ACSS13],ACSS[ACSS14],ACSS[ACSS15]
398,,2,de,97818840,1,23,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1/1/1980 0:00,8,de,2018239423,2,29,1,3,1,0,1,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
400,,3,de,67677769,2,29,1,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,3,de,1330235878,2,90,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,3,de,1235928063,2,99,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,2,de,843150059,1,99,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,2,de,273513779,1,88,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1/1/1980 0:00,8,de,1899521893,2,23,1,3,0,0,1,,,,,,,,,,,,,,,,,,2,5,3,3,5,5,5,4,4,2,1,4,5,2,2,5,4,4,7,1,3,4,1,5,4,4,3,4,3,3,4,4,5,4,4,4,5,3,2,4,2,4,6,4,6,7,5,6,4,7,6,5,7,3,1,5,7,3,6,5
406,1/1/1980 0:00,8,de,162128545,1,24,1,3,1,0,0,"Schön, eitel, selbstbewusst, zielstrebig",1,4,3,2,5,3,5,4,5,4,4,2,4,2,3,,,,,,,,,,,,,,,,,2,2,3,5,2,1,2,1,5,5,2,1,4,1,1,4,1,2,3,2,2,3,3,2,5,3,3,5,3,4,1,3,1,1,3,3,1,2,1,6,1,1,1,2,1
407,,5,de,630105860,1,22,1,1,1,0,0,,2,3,1,2,4,4,4,3,4,2,3,4,4,1,1,,,,,,,,,,,,,,,,,3,1,1,3,1,1,1,1,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1/1/1980 0:00,8,de,276451626,1,30,2,3,1,0,1,,3,4,3,3,4,4,3,3,4,3,2,3,4,2,3,,,,,,,,,,,,,,,,,4,3,2,5,1,1,2,1,4,3,4,1,3,5,4,4,4,4,4,4,4,4,2,5,3,5,5,6,6,4,6,4,3,2,5,5,5,5,2,2,4,1,1,4,4
409,1/1/1980 0:00,8,de,218337024,1,30,1,4,1,0,1,Zielstrebig aber wenig selbstbewusst ,5,5,5,2,5,1,3,3,5,5,5,5,1,2,3,,,,,,,,,,,,,,,,,1,1,2,6,1,1,2,1,6,6,4,2,3,3,2,5,3,4,4,4,4,4,4,3,4,2,2,7,4,6,4,6,1,7,7,6,6,6,6,3,1,1,7,6,6
410,1/1/1980 0:00,8,de,2102448719,2,47,1,3,1,0,0,,,,,,,,,,,,,,,,,"Eitel, selbstsicher, schön....",1,1,1,2,5,5,5,4,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,5,1,2,6,4,6,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1
411,1/1/1980 0:00,8,de,400664977,2,29,1,3,1,0,1,,,,,,,,,,,,,,,,,,1,4,3,3,4,5,3,3,4,1,3,3,4,1,3,1,2,1,5,1,1,1,1,4,4,2,1,5,3,2,4,4,3,2,5,2,3,3,3,3,1,3,3,5,4,2,2,1,1,3,1,1,1,1,6,1,1,2,5,1
412,,1,de,1788996763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,4,de,981463593,1,33,1,1,1,1,1,,3,4,4,4,5,4,4,5,3,1,3,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1/1/1980 0:00,8,de,378138464,1,28,1,3,1,0,1,,2,4,1,3,4,5,5,5,4,3,3,4,4,2,3,,,,,,,,,,,,,,,,,2,2,1,3,1,1,1,1,4,2,1,2,5,5,5,4,5,3,3,3,4,5,3,4,4,3,4,5,4,3,6,7,7,7,7,7,7,7,1,1,4,7,1,7,2
415,1/1/1980 0:00,8,de,631750712,1,25,0,3,1,0,0,"eitel, selbstbewusst, mutig, organisiert, gesellig, sportlich ",2,4,2,2,5,5,5,4,3,2,3,3,4,3,1,,,,,,,,,,,,,,,,,4,4,4,3,3,2,2,2,3,3,2,1,3,3,3,4,4,3,2,2,2,3,2,3,3,1,3,2,2,2,5,4,2,5,5,2,2,1,1,4,3,3,2,5,3
416,1/1/1980 0:00,8,de,1308160881,2,19,1,1,0,1,0,,,,,,,,,,,,,,,,,"Ehrgeizig, ordentlich, verantwortungsbewusst",2,3,2,3,4,5,4,4,3,1,3,4,5,1,1,2,4,3,7,1,1,3,1,5,4,3,4,5,2,1,4,4,4,4,4,5,4,2,2,3,4,4,5,5,4,7,5,5,1,7,4,4,7,1,1,1,2,2,7,7
417,1/1/1980 0:00,8,de,505221417,1,29,1,3,1,1,0,,1,1,1,1,4,4,4,5,1,1,1,4,4,1,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,5,4,7,7,7,7,7,7,7,7,4,1,1,1,1,7,1
418,1/1/1980 0:00,8,de,1937026164,1,28,1,1,1,0,0,,1,2,1,3,2,5,5,5,3,1,2,4,5,3,1,,,,,,,,,,,,,,,,,3,4,5,7,1,1,4,1,7,4,1,1,5,1,1,1,5,2,3,2,2,2,6,1,1,1,4,3,4,2,5,5,1,4,6,1,1,2,1,7,1,1,1,4,1
419,1/1/1980 0:00,8,de,1447465836,2,30,1,2,1,0,0,,,,,,,,,,,,,,,,,,2,2,1,1,4,5,4,3,3,2,2,4,5,1,3,1,3,1,5,1,1,1,7,2,2,2,2,1,3,1,4,1,2,1,1,1,2,1,3,3,1,1,3,3,2,5,4,2,4,7,3,3,1,1,3,1,1,1,5,2
420,1/1/1980 0:00,8,de,1485713482,2,30,1,3,1,0,1,,,,,,,,,,,,,,,,,"Ehrgeizig, zielstrebig, kommunikativ, extrovertiert, gepflegt",3,4,2,2,3,5,5,3,2,1,2,3,5,1,1,3,4,3,5,1,1,2,1,4,2,1,1,3,2,1,3,3,3,3,2,3,4,4,3,5,2,2,3,3,2,7,6,2,4,6,6,3,2,1,5,1,1,1,6,3
421,1/1/1980 0:00,8,de,2034244622,1,23,1,3,1,0,0,,2,4,4,3,3,5,4,3,5,3,4,3,5,3,2,,,,,,,,,,,,,,,,,1,2,1,5,1,2,1,1,3,2,1,1,4,2,2,4,3,2,2,1,1,3,3,2,3,1,2,1,7,2,2,3,1,3,4,1,1,1,1,7,1,1,1,2,1
422,1/1/1980 0:00,8,de,301518308,2,23,1,3,1,1,1,,,,,,,,,,,,,,,,,"Zielstrebig, diszipliniert, engagiert, motiviert, intelligent, selbstbewusst ",5,5,4,4,5,5,3,4,4,3,2,4,5,4,2,4,4,1,5,2,1,1,1,6,6,4,1,4,4,4,4,4,4,4,2,3,3,4,4,3,2,2,2,2,3,7,6,6,4,6,7,7,7,7,1,2,6,6,7,6
423,,3,de,797128510,2,23,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1/1/1980 0:00,8,de,385137830,2,23,1,3,1,0,0,,,,,,,,,,,,,,,,,,2,4,3,2,4,5,4,4,3,2,2,4,4,3,2,2,2,4,3,2,2,2,3,3,3,2,3,4,3,3,3,4,3,3,3,4,3,1,2,2,3,3,2,3,2,5,6,3,5,4,6,5,4,2,2,3,5,2,4,5
425,,6,de,544409561,1,29,1,3,1,0,1,Unsicherheit bzgl. ihres Aussehens,4,3,2,2,2,4,3,3,4,2,4,2,4,3,1,,,,,,,,,,,,,,,,,2,2,2,4,1,1,1,1,2,1,1,1,4,1,2,2,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,
426,1/1/1980 0:00,8,de,1114807328,2,23,1,2,0,0,0,,,,,,,,,,,,,,,,,"Ich glaube das Anna ein sehr liebevoller, netter, offener, zielstrebiger & belastbarer Mensch ist! Sie wirk nur durch das Foto sehr sympathisch, gepflegt und hübsch! ",1,4,4,5,4,5,1,5,2,1,2,4,5,2,1,1,1,1,5,1,1,1,1,3,3,3,1,2,1,1,2,1,2,2,2,1,2,3,2,4,1,1,5,2,3,4,4,1,4,6,3,1,1,1,6,1,1,1,4,1
427,1/1/1980 0:00,8,de,2052575486,2,35,1,1,1,0,1,,,,,,,,,,,,,,,,,,2,1,2,5,4,1,2,4,2,3,2,4,1,5,5,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,4,3,3,1,2,5,1,3,3,3,1,3,2,1,1,1,1,7,1,1,1,3,1
428,,3,de,145501441,2,24,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1/1/1980 0:00,8,de,125510277,1,28,1,2,1,0,0,"Ästhetik, Oberflächlichkeit, Sauberkeit, Ordnungssinn, Klarheit",1,5,4,4,5,5,5,3,4,4,3,4,5,3,3,,,,,,,,,,,,,,,,,3,4,4,5,3,3,3,2,3,2,2,2,2,2,1,3,2,3,3,3,3,3,1,2,2,1,1,2,2,3,3,2,1,2,2,1,1,2,1,7,1,1,1,2,1
430,1/1/1980 0:00,8,de,927586870,2,20,1,1,1,0,1,,,,,,,,,,,,,,,,,,3,4,4,3,4,5,4,3,5,2,2,4,5,2,3,3,3,4,5,1,1,2,1,4,3,2,1,4,2,2,3,3,4,4,5,5,5,4,3,4,1,1,5,1,3,3,5,2,4,5,2,2,1,1,3,2,1,1,6,3
431,1/1/1980 0:00,8,de,652178286,1,21,1,3,1,0,1,"Ehrgeizig
Eitel (nicht zu negativ gemeint)
Rational 
belastbar 
Perfektionistisch 
",4,4,2,2,3,5,4,3,4,3,4,2,5,3,2,,,,,,,,,,,,,,,,,3,5,5,5,1,1,4,1,4,6,3,4,4,5,5,4,4,5,4,4,4,4,3,7,6,5,3,7,7,7,6,6,5,5,6,6,6,7,1,2,1,3,1,7,6
432,1/1/1980 0:00,8,de,1125450595,2,18,1,1,1,0,1,,,,,,,,,,,,,,,,,,2,4,2,3,5,5,4,4,3,2,3,4,5,1,1,2,2,1,4,1,2,3,1,6,4,3,1,1,1,1,3,2,3,4,2,3,3,2,4,4,2,2,5,2,5,4,3,1,3,5,1,1,2,1,6,1,1,1,5,2
433,1/1/1980 0:00,8,de,1941531477,2,19,1,1,0,0,1,,,,,,,,,,,,,,,,,"ordentlich, ehrlich ",4,4,3,2,3,5,4,3,4,4,3,2,5,3,4,3,4,2,4,1,1,2,1,7,4,1,1,3,5,5,5,5,5,4,5,5,5,2,2,4,3,3,4,6,3,2,4,1,2,4,1,1,4,1,7,3,1,1,1,2
434,1/1/1980 0:00,8,de,215760332,2,55,2,2,1,0,0,,,,,,,,,,,,,,,,,"Ehrgeizig ,selbstbewusst ",5,1,1,1,5,5,5,1,1,1,1,5,5,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,4,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
435,,2,de,1634107151,1,19,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1/1/1980 0:00,8,de,1481044198,2,21,1,1,0,0,0,,,,,,,,,,,,,,,,,"ehrgeizig, selbstbewusst, eitel, erfolgsorientiert",1,4,4,4,5,5,5,4,4,3,2,4,5,1,2,2,4,4,5,1,2,3,1,6,3,2,1,4,3,3,4,5,4,4,3,4,4,2,3,4,5,2,7,4,4,5,4,2,4,5,3,5,3,1,1,2,1,1,4,2
437,1/1/1980 0:00,8,de,1419834911,1,22,1,3,0,0,0,,3,4,4,4,2,4,4,3,4,3,4,2,4,2,2,,,,,,,,,,,,,,,,,3,3,3,5,1,2,4,1,2,3,2,3,3,2,2,4,2,3,2,3,2,4,1,3,2,2,3,5,6,4,3,3,2,3,3,3,2,5,1,6,2,3,1,2,2
438,1/1/1980 0:00,8,de,1693131541,1,42,1,4,1,1,1,,1,4,4,2,2,1,1,1,3,4,4,2,1,4,5,,,,,,,,,,,,,,,,,1,3,2,3,1,1,2,1,5,1,1,2,4,4,3,4,2,3,3,3,3,3,7,4,4,2,7,2,5,3,7,7,7,7,7,7,7,7,1,1,3,1,1,7,2
439,,3,de,262350993,2,18,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,1,de,643360955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1/1/1980 0:00,8,de,1167544857,1,19,1,2,1,0,0,,2,2,3,1,5,5,5,4,2,1,3,5,5,1,1,,,,,,,,,,,,,,,,,4,1,3,2,1,3,1,1,2,2,2,1,3,3,2,4,4,3,2,2,2,2,3,4,4,1,3,3,2,3,4,3,1,3,5,1,1,1,1,7,1,1,1,2,1
442,1/1/1980 0:00,8,de,292187174,1,28,1,2,1,0,1,,2,3,3,2,2,2,2,3,2,1,2,3,4,1,1,,,,,,,,,,,,,,,,,3,1,1,3,1,1,1,1,1,3,2,1,3,1,1,4,3,3,3,3,3,4,3,2,4,1,2,5,2,1,6,7,6,6,7,7,7,7,4,1,1,1,1,7,4
443,1/1/1980 0:00,8,de,1980515463,2,24,1,1,1,0,1,,,,,,,,,,,,,,,,,,3,3,3,2,5,5,5,5,1,1,1,5,5,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,5,5,3,6,6,3,3,2,2,3,2,2,2,3,2
444,,4,de,1563085585,2,23,1,3,0,0,0,,,,,,,,,,,,,,,,,,4,4,2,3,5,5,5,5,3,2,2,3,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1/1/1980 0:00,8,de,1518987724,1,35,1,3,0,0,1,"Selbstbewusst, unabhängig ",2,4,2,3,5,5,3,4,4,2,2,4,4,3,1,,,,,,,,,,,,,,,,,1,2,2,7,1,1,2,1,4,1,1,1,3,2,3,2,2,1,2,2,2,2,3,1,1,1,1,1,4,1,5,5,5,5,5,5,5,3,1,2,1,1,1,4,1
446,1/1/1980 0:00,8,de,1506178242,2,20,1,1,0,0,0,,,,,,,,,,,,,,,,,,1,4,3,3,5,5,4,4,3,2,2,5,4,2,1,1,3,2,5,2,2,2,1,7,3,1,1,3,1,1,4,3,3,4,3,4,2,4,3,3,1,2,3,3,3,6,4,3,5,7,3,3,2,2,1,1,1,1,5,3
447,,2,de,64464911,1,45,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1/1/1980 0:00,8,de,1230133176,1,26,1,1,1,0,1,,3,2,2,1,4,5,5,5,2,2,1,4,5,1,1,,,,,,,,,,,,,,,,,1,3,1,2,1,1,1,1,3,1,1,2,1,1,1,2,2,1,1,2,1,1,3,2,3,4,3,5,1,3,7,5,1,6,7,2,3,2,1,4,1,1,1,5,1
449,1/1/1980 0:00,8,de,886745288,2,21,1,1,1,0,0,,,,,,,,,,,,,,,,,Selbstbewusst,1,4,3,4,5,5,4,4,4,4,1,5,5,3,3,4,5,3,6,2,2,4,1,6,4,2,1,2,4,4,5,5,4,3,4,4,5,2,5,3,1,4,6,7,5,5,4,1,3,4,1,1,1,1,7,1,1,1,3,1
450,1/1/1980 0:00,8,de,1946457570,2,30,1,2,1,0,1,,,,,,,,,,,,,,,,,,1,3,2,2,4,5,4,5,1,1,1,5,5,1,1,1,2,1,3,1,1,1,1,5,1,1,2,1,1,1,1,1,1,2,1,1,1,4,3,4,1,2,3,3,3,7,7,6,6,6,7,6,6,1,1,1,1,1,6,1
451,1/1/1980 0:00,8,de,315055461,1,21,0,1,0,0,1,"unsicher, ehrgeizig, perfektionistisch",4,4,2,3,3,4,5,3,3,3,4,2,4,4,2,,,,,,,,,,,,,,,,,5,4,3,5,1,1,2,1,3,2,2,1,4,5,5,5,5,5,5,5,5,5,7,3,2,3,6,3,4,3,5,4,5,3,4,5,4,7,1,2,2,1,1,4,2
452,1/1/1980 0:00,8,de,1534112622,2,24,1,3,1,0,0,,,,,,,,,,,,,,,,,,2,4,2,2,4,4,4,4,4,1,2,4,5,1,1,3,2,3,5,1,2,3,1,5,4,3,1,4,2,2,3,4,3,3,4,3,3,2,1,4,3,2,4,4,3,6,6,4,4,7,6,4,5,1,1,1,1,1,5,2
453,1/1/1980 0:00,8,de,160049926,2,23,1,1,1,0,0,,,,,,,,,,,,,,,,,"zielstrebig, erfolgreich, achtet auf ihr äußeres Erscheinungsbild",2,3,2,3,4,5,5,3,3,2,2,4,5,1,1,5,4,3,4,1,2,2,1,3,4,3,2,4,4,4,3,4,2,5,4,4,5,1,5,5,1,3,5,5,5,5,5,2,3,5,2,2,1,1,4,2,1,1,5,2
454,1/1/1980 0:00,8,de,252291355,2,25,2,3,1,0,0,,,,,,,,,,,,,,,,,"Penibel, ambitioniert, strebsam, wohlhabend, diszipliniert, höflich",1,2,1,1,5,5,5,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,2,1,2,4,3,1,1,3,3,1,1,1,1,3,2,4,1,7,5,6,5,7,6,7,3,1,1,1,1,1,7,1
455,1/1/1980 0:00,8,de,838164240,1,24,1,3,1,0,0,,1,5,3,4,5,4,4,3,5,2,5,4,3,4,1,,,,,,,,,,,,,,,,,3,4,5,5,1,1,3,1,4,4,4,5,5,4,5,4,5,4,5,4,4,5,3,4,6,1,4,3,4,5,6,5,3,5,6,7,7,5,6,2,1,6,5,3,7
456,,5,de,1786762173,2,23,1,3,0,0,0,,,,,,,,,,,,,,,,,,2,4,3,3,4,5,4,4,4,2,1,4,5,3,3,1,2,3,2,1,1,2,1,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1/1/1980 0:00,8,de,1952032759,2,26,1,1,1,1,0,,,,,,,,,,,,,,,,,,2,3,4,2,4,4,5,4,3,1,2,4,5,1,1,5,1,5,1,3,5,5,6,4,7,6,2,5,3,4,5,5,5,4,2,4,5,1,3,5,2,4,5,7,3,7,6,5,4,7,7,7,7,1,1,3,1,4,7,3
458,1/1/1980 0:00,8,de,147399378,2,28,1,3,1,1,1,,,,,,,,,,,,,,,,,"Der Gesellschaft entsprechendes Leben, strukturiert, hübsch, eitel",1,5,4,3,4,5,4,4,4,3,2,4,5,2,1,3,4,3,2,1,1,1,1,1,3,2,1,4,4,4,5,4,5,5,5,5,5,2,3,3,6,5,3,2,3,7,7,7,3,3,7,7,7,2,1,6,1,1,3,7
459,1/1/1980 0:00,8,de,1100322724,1,35,1,4,1,0,1,,4,5,3,2,2,5,3,3,4,2,4,2,4,2,1,,,,,,,,,,,,,,,,,2,2,1,4,1,3,2,1,5,4,2,1,5,3,1,4,4,4,5,4,5,5,6,5,5,4,4,4,7,5,7,7,7,6,6,7,7,7,6,1,3,1,7,7,7
460,1/1/1980 0:00,8,de,960924583,1,30,1,3,0,0,1,,4,3,3,1,3,2,2,2,2,3,3,4,2,4,4,,,,,,,,,,,,,,,,,2,2,2,3,2,2,3,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,2,1,5,1,2,4,5
